0.680687,0.928306,0.247619,1
1.152228,1.415005,0.262777,2
1.427884,1.66184,0.233956,3
1.670739,1.89881,0.228071,4
1.906844,2.137353,0.230509,5
2.145007,2.377257,0.23225,6
2.385332,2.617895,0.232563,7
2.863505,3.090216,0.226711,8
3.098439,3.336508,0.238069,9
3.344801,3.595236,0.250435,10
3.603603,3.856285,0.252682,11
3.864674,4.103846,0.239172,12
4.112158,4.350548,0.23839,13
4.358159,4.597356,0.239197,14
4.605057,4.844071,0.239014,15
4.851851,5.088758,0.236907,16
5.096421,5.332808,0.236387,17
5.34082,5.585825,0.245005,18
5.593862,5.826495,0.232633,19
5.834265,6.065497,0.231232,20
6.073787,6.310168,0.236381,21
6.317925,6.555226,0.237301,22
6.563447,6.803115,0.239668,23
6.811283,7.049835,0.238552,24
7.057582,7.28621,0.228628,25
7.294004,7.534961,0.240957,26
7.542789,7.773397,0.230608,27
7.781206,8.014941,0.233735,28
8.022777,8.2593,0.236523,29
8.267594,8.504564,0.23697,30
8.512915,8.753094,0.240179,31
8.760824,9.014415,0.253591,32
9.022579,9.260231,0.237652,33
9.268052,9.518276,0.250224,34
9.526233,9.777759,0.251526,35
9.785893,10.027756,0.241863,36
10.035646,10.271854,0.236208,37
10.279585,10.522033,0.242448,38
10.52988,10.767039,0.237159,39
10.774891,11.019429,0.244538,40
11.02729,11.270444,0.243154,41
11.278067,11.517594,0.239527,42
11.525844,11.76866,0.242816,43
11.776506,12.015574,0.239068,44
12.023344,12.260675,0.237331,45
12.268437,12.507039,0.238602,46
12.514982,12.747393,0.232411,47
12.755203,12.992147,0.236944,48
13.000076,13.230486,0.23041,49
13.238308,13.484441,0.246133,50
13.492298,13.751779,0.259481,51
13.759266,13.99699,0.237724,52
14.005256,14.241702,0.236446,53
14.250006,14.496412,0.246406,54
14.504652,14.728576,0.223924,55
14.736342,14.963855,0.227513,56
14.971486,15.204465,0.232979,57
15.212751,15.44035,0.227599,58
15.448561,15.671486,0.222925,59
15.679352,15.901106,0.221754,60
15.908918,16.141523,0.232605,61
16.149905,16.382525,0.23262,62
16.390685,16.624046,0.233361,63
16.63245,16.859765,0.227315,64
16.867618,17.093458,0.22584,65
17.101437,17.332505,0.231068,66
17.34074,17.567089,0.226349,67
